Order,Family,Genus,species,status,IslandEndemic,GenLength,IslandEndemic2
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_diops,LC,No,2.247,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_flammulatus,LC,No,2.303,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_furcatus,VU,No,2.188,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_granadensis,LC,No,2.423,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_griseipectus,LC,No,2.278,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_inornatus,LC,No,2.292,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_iohannis,LC,No,2.33,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_josephinae,LC,No,2.398,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_kaempferi,VU,No,1.959,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_margaritaceiventer,LC,No,2.452,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_minimus,LC,No,2.176,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_minor,LC,No,2.203,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_mirandae,VU,No,2.277,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_nidipendulus,LC,No,2.399,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_obsoletus,LC,No,2.698,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_orbitatus,NT,No,2.235,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_rufigularis,NT,No,2.504,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_spodiops,LC,No,2.144,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_striaticollis,LC,No,2.463,No
Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus_zosterops,LC,No,2.312,No
Passeriformes,Tyrannidae,Hirundinea,Hirundinea_bellicosa,LC,No,2.534,No
Passeriformes,Tyrannidae,Hirundinea,Hirundinea_ferruginea,LC,No,2.534,No
Passeriformes,Tyrannidae,Hymenops,Hymenops_perspicillatus,LC,No,3.545,No
Passeriformes,Tyrannidae,Inezia,Inezia_caudata,LC,No,2.203,No
Passeriformes,Tyrannidae,Inezia,Inezia_inornata,LC,No,2.027,No
Passeriformes,Tyrannidae,Inezia,Inezia_subflava,LC,No,2.282,No
Passeriformes,Tyrannidae,Inezia,Inezia_tenuirostris,LC,No,1.947,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_aterrimus,LC,No,2.775,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_cabanisi,LC,No,2.534,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_cyanirostris,LC,No,2.776,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_franciscanus,LC,No,2.715,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_heterogyna,LC,No,2.534,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_hudsoni,LC,No,2.243,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_lophotes,LC,No,2.986,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_nigerrimus,LC,No,2.686,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_orenocensis,LC,No,2.75,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_poecilocercus,LC,No,2.315,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_poecilurus,LC,No,2.537,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_sclateri,LC,No,2.534,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_signatus,LC,No,2.928,No
Passeriformes,Tyrannidae,Knipolegus,Knipolegus_striaticeps,LC,No,2.536,No
Passeriformes,Tyrannidae,Lathrotriccus,Lathrotriccus_euleri,LC,No,2.351,No
Passeriformes,Tyrannidae,Lathrotriccus,Lathrotriccus_griseipectus,VU,No,2.395,No
Passeriformes,Tyrannidae,Legatus,Legatus_leucophaius,LC,No,2.453,No
Passeriformes,Tyrannidae,Leptopogon,Leptopogon_albidiventer,LC,No,2.534,No
Passeriformes,Tyrannidae,Leptopogon,Leptopogon_amaurocephalus,LC,No,2.481,No
Passeriformes,Tyrannidae,Leptopogon,Leptopogon_rufipectus,LC,No,2.48,No
Passeriformes,Tyrannidae,Leptopogon,Leptopogon_superciliaris,LC,No,2.609,No
Passeriformes,Tyrannidae,Leptopogon,Leptopogon_taczanowskii,NT,No,2.379,No
Passeriformes,Tyrannidae,Lessonia,Lessonia_oreas,LC,No,2.241,No
Passeriformes,Tyrannidae,Lessonia,Lessonia_rufa,LC,No,2.806,No
Passeriformes,Tyrannidae,Lophotriccus,Lophotriccus_eulophotes,LC,No,2.022,No
Passeriformes,Tyrannidae,Lophotriccus,Lophotriccus_galeatus,LC,No,2.135,No
Passeriformes,Tyrannidae,Lophotriccus,Lophotriccus_pileatus,LC,No,2.397,No
Passeriformes,Tyrannidae,Lophotriccus,Lophotriccus_vitiosus,LC,No,2.347,No
Passeriformes,Tyrannidae,Machetornis,Machetornis_rixosa,LC,No,3.115,No
Passeriformes,Tyrannidae,Mecocerculus,Mecocerculus_calopterus,LC,No,2.102,No
Passeriformes,Tyrannidae,Mecocerculus,Mecocerculus_hellmayri,LC,No,2.171,No
Passeriformes,Tyrannidae,Mecocerculus,Mecocerculus_leucophrys,LC,No,2.578,No
Passeriformes,Tyrannidae,Mecocerculus,Mecocerculus_minor,LC,No,2.398,No
Passeriformes,Tyrannidae,Mecocerculus,Mecocerculus_poecilocercus,LC,No,2.244,No
Passeriformes,Tyrannidae,Mecocerculus,Mecocerculus_stictopterus,LC,No,2.321,No
Passeriformes,Tyrannidae,Megarynchus,Megarynchus_pitangua,LC,No,3.545,No
Passeriformes,Tyrannidae,Mionectes,Mionectes_galbinus,LC,No,2.353,No
Passeriformes,Tyrannidae,Mionectes,Mionectes_macconnelli,LC,No,2.482,No
Passeriformes,Tyrannidae,Mionectes,Mionectes_oleagineus,LC,No,2.217,No
Passeriformes,Tyrannidae,Mionectes,Mionectes_olivaceus,LC,No,2.47,No
Passeriformes,Tyrannidae,Mionectes,Mionectes_roraimae,LC,No,2.353,No
Passeriformes,Tyrannidae,Mionectes,Mionectes_rufiventris,LC,No,2.638,No
Passeriformes,Tyrannidae,Mionectes,Mionectes_striaticollis,LC,No,2.861,No
Passeriformes,Tyrannidae,Mitrephanes,Mitrephanes_olivaceus,LC,No,2.312,No
Passeriformes,Tyrannidae,Mitrephanes,Mitrephanes_phaeocercus,LC,No,2.462,No
Passeriformes,Tyrannidae,Muscigralla,Muscigralla_brevicauda,LC,No,2.145,No
Passeriformes,Tyrannidae,Muscipipra,Muscipipra_vetula,LC,No,2.785,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_albifrons,LC,No,2.79,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_albilora,LC,No,2.84,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_alpinus,LC,No,2.93,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_capistratus,LC,No,2.818,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_cinereus,LC,No,2.886,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_flavinucha,LC,No,3.011,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_fluviatilis,LC,No,2.824,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_frontalis,LC,No,2.683,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_griseus,LC,No,2.421,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_juninensis,LC,No,2.484,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_maclovianus,LC,No,3.468,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_maculirostris,LC,No,2.389,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_occipitalis,LC,No,2.534,No
Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola_rufivertex,LC,No,2.565,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_antillarum,LC,Yes,4.243,Yes
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_apicalis,LC,No,3.513,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_barbirostris,LC,Yes,2.794,Yes
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_cephalotes,LC,No,3.503,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_cinerascens,LC,No,2.989,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_crinitus,LC,No,3.336,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_ferox,LC,No,4.039,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_magnirostris,LC,Yes,3.317,Yes
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_nugator,LC,Yes,4.004,Yes
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_nuttingi,LC,No,3.239,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_oberi,LC,Yes,3.794,Yes
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_panamensis,LC,No,4.252,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_phaeocephalus,LC,No,3.507,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_sagrae,LC,Yes,3.017,Yes
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_semirufus,VU,No,3.264,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_stolidus,LC,Yes,3.232,Yes
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_swainsoni,LC,No,3.242,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_tuberculifer,LC,No,2.879,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_tyrannulus,LC,No,3.282,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_validus,LC,Yes,3.775,Yes
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_venezuelensis,LC,No,3.594,No
Passeriformes,Tyrannidae,Myiarchus,Myiarchus_yucatanensis,LC,No,3.087,No
Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes_bairdii,LC,No,2.474,No
Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes_chrysocephalus,LC,No,3.433,No
Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes_hemichrysus,LC,No,3.075,No
Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes_luteiventris,LC,No,2.996,No
Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes_maculatus,LC,No,2.39,No
Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes_solitarius,LC,No,2.39,No
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_caniceps,LC,No,2.512,No
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_cinerea,LC,No,2.534,No
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_cotta,LC,Yes,2.352,Yes
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_flavivertex,LC,No,2.445,No
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_gaimardii,LC,No,2.622,No
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_olallai,LC,No,2.441,No
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_parambae,LC,No,2.534,No
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_subplacens,LC,No,2.66,No
Passeriformes,Tyrannidae,Myiopagis,Myiopagis_viridicata,LC,No,2.559,No
Passeriformes,Tyrannidae,Myiophobus,Myiophobus_crypterythrus,LC,No,2.534,No
Passeriformes,Tyrannidae,Myiophobus,Myiophobus_cryptoxanthus,LC,No,2.343,No
Passeriformes,Tyrannidae,Myiophobus,Myiophobus_fasciatus,LC,No,2.534,No
Passeriformes,Tyrannidae,Myiophobus,Myiophobus_flavicans,LC,No,2.478,No
Passeriformes,Tyrannidae,Myiophobus,Myiophobus_inornatus,LC,No,2.34,No
Passeriformes,Tyrannidae,Myiophobus,Myiophobus_phoenicomitra,LC,No,2.414,No
Passeriformes,Tyrannidae,Myiophobus,Myiophobus_roraimae,LC,No,2.486,No
Passeriformes,Tyrannidae,Myiophobus,Myiophobus_rufescens,LC,No,2.534,No
Passeriformes,Tyrannidae,Myiornis,Myiornis_albiventris,LC,No,1.971,No
Passeriformes,Tyrannidae,Myiornis,Myiornis_atricapillus,LC,No,2.274,No
Passeriformes,Tyrannidae,Myiornis,Myiornis_auricularis,LC,No,1.912,No
Passeriformes,Tyrannidae,Myiornis,Myiornis_ecaudatus,LC,No,2.15,No
Passeriformes,Tyrannidae,Myiotheretes,Myiotheretes_fumigatus,LC,No,3.176,No
Passeriformes,Tyrannidae,Myiotheretes,Myiotheretes_fuscorufus,LC,No,3.041,No
Passeriformes,Tyrannidae,Myiotheretes,Myiotheretes_pernix,EN,No,3.308,No
Passeriformes,Tyrannidae,Myiotheretes,Myiotheretes_striaticollis,LC,No,3.593,No
Passeriformes,Tyrannidae,Myiotriccus,Myiotriccus_ornatus,LC,No,2.534,No
Passeriformes,Tyrannidae,Myiotriccus,Myiotriccus_phoenicurus,LC,No,2.534,No
Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes_cayanensis,LC,No,2.987,No
Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes_granadensis,LC,No,2.906,No
Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes_luteiventris,LC,No,2.456,No
Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes_similis,LC,No,2.828,No
Passeriformes,Tyrannidae,Neopipo,Neopipo_cinnamomea,LC,No,2.241,No
Passeriformes,Tyrannidae,Neoxolmis,Neoxolmis_rufiventris,LC,No,3.784,No
Passeriformes,Tyrannidae,Nephelomyias,Nephelomyias_lintoni,NT,No,2.345,No
Passeriformes,Tyrannidae,Nephelomyias,Nephelomyias_ochraceiventris,LC,No,2.328,No
Passeriformes,Tyrannidae,Nephelomyias,Nephelomyias_pulcher,LC,No,2.349,No
Passeriformes,Tyrannidae,Nesotriccus,Nesotriccus_ridgwayi,VU,Yes,2.96,Yes
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_cinnamomeiventris,LC,No,2.224,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_fumicolor,LC,No,2.681,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_leucophrys,LC,No,3.055,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_nigrita,LC,No,2.534,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_oenanthoides,LC,No,2.375,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_piurae,LC,No,2.218,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_rufipectoralis,LC,No,2.345,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_salvini,NT,No,2.429,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_superciliosa,LC,No,2.534,No
Passeriformes,Tyrannidae,Ochthoeca,Ochthoeca_thoracica,LC,No,2.534,No
Passeriformes,Tyrannidae,Ochthornis,Ochthornis_littoralis,LC,No,2.294,No
Passeriformes,Tyrannidae,Oncostoma,Oncostoma_cinereigulare,LC,No,2.326,No
Passeriformes,Tyrannidae,Oncostoma,Oncostoma_olivaceum,LC,No,2.34,No
Passeriformes,Tyrannidae,Ornithion,Ornithion_brunneicapillus,LC,No,2.191,No
Passeriformes,Tyrannidae,Ornithion,Ornithion_inerme,LC,No,2.105,No
Passeriformes,Tyrannidae,Ornithion,Ornithion_semiflavum,LC,No,2.109,No
Passeriformes,Tyrannidae,Phaeomyias,Phaeomyias_murina,LC,No,2.534,No
Passeriformes,Tyrannidae,Phaeomyias,Phaeomyias_tumbezana,LC,No,2.534,No
Passeriformes,Tyrannidae,Phelpsia,Phelpsia_inornata,LC,No,3.321,No
Passeriformes,Tyrannidae,Philohydor,Philohydor_lictor,LC,No,2.978,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_burmeisteri,LC,No,2.18,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_cinereiceps,LC,No,2.334,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_fasciatus,LC,No,2.502,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_griseiceps,LC,No,2.12,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_griseocapilla,NT,No,2.152,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_nigrocapillus,LC,No,2.349,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_plumbeiceps,LC,No,2.263,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_reiseri,LC,No,2.159,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_sclateri,LC,No,2.228,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_urichi,EN,No,2.277,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_uropygialis,LC,No,2.277,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_virescens,LC,No,2.518,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_weedeni,VU,No,2.221,No
Passeriformes,Tyrannidae,Phyllomyias,Phyllomyias_zeledoni,LC,No,2.534,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_beckeri,EN,No,2.238,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_ceciliae,CR,No,2.209,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_difficilis,LC,No,2.076,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_flaviventris,LC,No,2.219,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_flavovirens,LC,No,2.27,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_gualaquizae,NT,No,2.268,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_kronei,LC,No,1.944,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_nigrifrons,LC,No,2.305,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_oustaleti,NT,No,2.247,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_parkeri,LC,No,2.213,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_paulista,NT,No,2.115,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_roquettei,EN,No,1.99,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_superciliaris,LC,No,2.22,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_sylviolus,NT,No,2.142,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_ventralis,LC,No,2.2,No
Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes_virescens,LC,No,2.295,No
Passeriformes,Tyrannidae,Piprites,Piprites_chloris,LC,No,2.655,No
Passeriformes,Tyrannidae,Piprites,Piprites_griseiceps,LC,No,2.553,No
Passeriformes,Tyrannidae,Piprites,Piprites_pileata,NT,No,2.348,No
Passeriformes,Tyrannidae,Pitangus,Pitangus_sulphuratus,LC,No,2.985,No
Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus_albogularis,LC,No,1.895,No
Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus_cancrominus,LC,No,2.295,No
Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus_coronatus,LC,No,2.292,No
Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus_flavigularis,LC,No,2.136,No
Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus_leucoryphus,VU,No,2.687,No
Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus_mystaceus,LC,No,1.895,No
Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus_platyrhynchos,LC,No,2.218,No
Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus_saturatus,LC,No,2.183,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_albifacies,LC,No,2.207,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_calopterus,LC,No,2.243,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_capitalis,LC,No,2.048,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_fumifrons,LC,No,2.084,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_latirostris,LC,No,2.019,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_luluae,EN,No,2.206,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_plumbeiceps,LC,No,2.154,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_pulchellus,LC,No,2.146,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_ruficeps,LC,No,2.304,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_russatus,LC,No,2.042,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_senex,LC,No,2.094,No
Passeriformes,Tyrannidae,Poecilotriccus,Poecilotriccus_sylvia,LC,No,2.374,No
Passeriformes,Tyrannidae,Pogonotriccus,Pogonotriccus_chapmani,LC,No,2.25,No
Passeriformes,Tyrannidae,Pogonotriccus,Pogonotriccus_eximius,NT,No,2.12,No
Passeriformes,Tyrannidae,Pogonotriccus,Pogonotriccus_lanyoni,EN,No,2.243,No
Passeriformes,Tyrannidae,Pogonotriccus,Pogonotriccus_ophthalmicus,LC,No,2.315,No
Passeriformes,Tyrannidae,Pogonotriccus,Pogonotriccus_orbitalis,LC,No,2.168,No
Passeriformes,Tyrannidae,Pogonotriccus,Pogonotriccus_poecilotis,LC,No,2.27,No
Passeriformes,Tyrannidae,Pogonotriccus,Pogonotriccus_venezuelanus,NT,No,2.271,No
Passeriformes,Tyrannidae,Polioxolmis,Polioxolmis_rufipennis,LC,No,3.082,No
Passeriformes,Tyrannidae,Polystictus,Polystictus_pectoralis,NT,No,1.964,No
Passeriformes,Tyrannidae,Polystictus,Polystictus_superciliaris,LC,No,2.42,No
Passeriformes,Tyrannidae,Pseudelaenia,Pseudelaenia_leucospodia,LC,No,2.489,No
Passeriformes,Tyrannidae,Pseudocolopteryx,Pseudocolopteryx_acutipennis,LC,No,2.009,No
Passeriformes,Tyrannidae,Pseudocolopteryx,Pseudocolopteryx_citreola,LC,No,2.534,No
Passeriformes,Tyrannidae,Pseudocolopteryx,Pseudocolopteryx_dinelliana,NT,No,2.067,No
Passeriformes,Tyrannidae,Pseudocolopteryx,Pseudocolopteryx_flaviventris,LC,No,2.045,No
Passeriformes,Tyrannidae,Pseudocolopteryx,Pseudocolopteryx_sclateri,LC,No,2.374,No
Passeriformes,Tyrannidae,Pseudotriccus,Pseudotriccus_pelzelni,LC,No,2.404,No
Passeriformes,Tyrannidae,Pseudotriccus,Pseudotriccus_ruficeps,LC,No,2.392,No
Passeriformes,Tyrannidae,Pseudotriccus,Pseudotriccus_simplex,LC,No,2.265,No
Passeriformes,Tyrannidae,Pyrocephalus,Pyrocephalus_nanus,VU,Yes,2.079,Yes
Passeriformes,Tyrannidae,Pyrocephalus,Pyrocephalus_rubinus,LC,No,2.286,No
Passeriformes,Tyrannidae,Pyrrhomyias,Pyrrhomyias_cinnamomeus,LC,No,2.529,No
Passeriformes,Tyrannidae,Ramphotrigon,Ramphotrigon_fuscicauda,LC,No,2.952,No
Passeriformes,Tyrannidae,Ramphotrigon,Ramphotrigon_megacephalum,LC,No,2.806,No
Passeriformes,Tyrannidae,Ramphotrigon,Ramphotrigon_ruficauda,LC,No,2.655,No
Passeriformes,Tyrannidae,Rhynchocyclus,Rhynchocyclus_aequinoctialis,LC,No,2.433,No
Passeriformes,Tyrannidae,Rhynchocyclus,Rhynchocyclus_brevirostris,LC,No,2.883,No
Passeriformes,Tyrannidae,Rhynchocyclus,Rhynchocyclus_fulvipectus,LC,No,2.924,No
Passeriformes,Tyrannidae,Rhynchocyclus,Rhynchocyclus_olivaceus,LC,No,2.433,No
Passeriformes,Tyrannidae,Rhynchocyclus,Rhynchocyclus_pacificus,LC,No,2.892,No
Passeriformes,Tyrannidae,Rhytipterna,Rhytipterna_holerythra,LC,No,3.151,No
Passeriformes,Tyrannidae,Rhytipterna,Rhytipterna_immunda,LC,No,2.919,No
Passeriformes,Tyrannidae,Rhytipterna,Rhytipterna_simplex,LC,No,3.115,No
Passeriformes,Tyrannidae,Satrapa,Satrapa_icterophrys,LC,No,2.603,No
Passeriformes,Tyrannidae,Sayornis,Sayornis_nigricans,LC,No,2.106,No
Passeriformes,Tyrannidae,Sayornis,Sayornis_phoebe,LC,No,2.326,No
Passeriformes,Tyrannidae,Sayornis,Sayornis_saya,LC,No,2.004,No
Passeriformes,Tyrannidae,Serpophaga,Serpophaga_cinerea,LC,No,2.446,No
Passeriformes,Tyrannidae,Serpophaga,Serpophaga_griseicapilla,LC,No,2.534,No
Passeriformes,Tyrannidae,Serpophaga,Serpophaga_hypoleuca,LC,No,2.302,No
